,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12
Normandy,-0.5874189025487743,1.0103717937151953,1.1337080802427002,1.0564894294165954,0.30790417393873637,0.2366164863487454,0.17415583468580928,-0.7764416162892696,1.4008376117765848,-0.42839337581967046,0.1746831985000853,-0.29587782228605425
Poitou-Saintonge,-0.023747838523813226,0.9059006173120343,0.9826116993637598,1.7849789114618788,0.3197225279186672,-0.9527856203921568,-0.07633230172091991,-0.01113371342127496,-0.7268952209718877,2.3212817156816854,-1.1617728545047796,-2.2568264305745864
Provence,0.3627157327785597,0.571528397444756,0.5501643680861776,0.8314415326636215,0.4454838258835491,-0.33386818872151497,-0.4040095181206846,-0.03760275118792697,-0.9860499042265716,1.18090910970429,-0.13408997035764866,1.2400478142583382
Rhone-Alpes,-0.511733799890628,1.1088938803058717,0.6909582837384938,0.5539963806170174,0.7590932286035363,-0.36964697427533827,-0.3680026361615568,-0.11022209987611253,-0.813112657822826,0.5312440570883814,-0.181110626300727,0.6812035207200098
Germany,-0.6381999205861204,0.9293820901528588,-0.38102422063879104,-0.5807127065171207,-0.5953032676171627,-0.05060643883923166,-0.3822995332695413,0.22601529985457572,-0.5309657954932707,0.19676892453405578,-0.39358404412592096,0.6408554857272077
North Germany,-1.0024562334697757,1.180676447270881,-0.9451564754174746,-1.554670629026444,-0.8176779318048552,-0.31202012046776056,-0.5892880758014228,-0.08086435951105014,-0.43966854336092603,-1.9729230735524312,-0.7591760128370825,0.34812488115448575
East Germany,-0.8422217236749503,0.6839901575016073,-0.48719692284500077,-0.9554712847928893,-0.6915232340195445,0.07508426380503319,-0.9472709093580263,0.19861607978684906,-0.5358519843215347,-0.3110469579954815,0.38965707513464826,0.2876800278952588
West Germany,-0.47555005115992965,1.2963968580246839,-0.2940695608824618,-0.8567732286524743,-0.7991877078557673,0.2110393181489095,-0.15032350972796685,0.5895713634962331,-1.1731507430065489,-1.7090735514794353,-0.7515562866427379,0.370183648447472
South Germany,0.032487245416967826,0.8146437228691461,-0.14561506601090762,-0.05859188378447974,-0.31701078127105825,-0.5246058579946495,-0.03413424373917509,0.40768485538463417,-0.9858439936851364,0.7969150191572636,0.42168408561018444,1.3899764268984565
Greece,1.5533730838423216,-0.5197626839404298,-0.7501352886199294,-0.6169391010712738,-0.023054914757722637,0.8552559788243346,-0.23219148435584858,0.6109134952216286,0.46016079458315207,-0.20475997641314672,-0.9064581334866221,0.7395329830114967
North Greece,1.0002199290067773,-0.8556373454500348,-0.2365919093613295,-0.6776047427305103,-0.13022235670888677,0.7318747114816393,-0.31534536827878756,0.8752534040819407,0.9028847159910964,-0.008924464704792728,0.6234916182641951,0.743784092877877
Central Greece,1.6118627500707134,-0.3095895162446652,-0.8452088256363675,-1.2287953710337054,-0.34743326997995916,1.6052392628632264,-0.4692652970226714,0.6664687785671634,-0.1975692245568571,-1.9964980133679635,1.0032825350818362,0.5795863121240731
South Greece,1.2365224747151915,-0.6523290855993966,0.0018960902020400741,-0.32815983766173834,0.07234400777412925,2.195339111658206,-0.8077851175398837,1.3765218553099503,0.40552549484655215,-0.28416014935128064,-0.7192997909141281,-0.48750786840714955
Crete,2.0491249195450973,-0.3711219614035756,-1.5680239778579943,-0.46199314233493444,0.2974450750145957,-0.5946014029833367,0.45006233747506713,-0.8311376262132889,0.8869613874716313,0.6366563695139958,-3.29703174130017,1.6852374755669253
Aegean Islands,1.7481546301320885,-0.09985068109275139,-1.3061140786903782,-0.6450628359042504,-0.17253703756164673,0.8699018827471168,-0.531091530222002,1.7997498877433513,-0.05825314416493491,-0.8087066275353816,0.18435245057673622,-0.9126083289742355
Hungary,-0.22892397535465914,-0.6244563371553598,0.11261594377820469,-0.5923837343828877,-0.4207807621228548,-1.0877611290669327,-0.5365315087901774,-1.7048577212521792,0.6173953182641578,0.09980465795110463,0.9188819717159858,-0.8686173876847758
Iceland,-1.5862607690812645,0.8313792341706575,-0.5693450829486485,-0.8829272606514411,-0.495908674166178,0.2789332565511776,0.023212106784756697,-0.6279927139769599,1.6047528975748315,1.061970001373017,0.3181678135595033,0.18666609708012424
Ireland,-0.8672861037342825,1.6390690575205564,0.8807179873439278,0.6477513294232307,-0.36882796189175915,-0.012932952640163631,-0.31055579121727217,-0.2878137673739717,0.30951473297281534,-1.948595319922443,-0.9455703636455074,-0.015809796335842133
Italy,1.0575717308935653,0.5199941765037416,-0.5134234722510822,-0.031846369127456836,-0.111929352233832,-0.2609336299551071,0.14350813744639584,-0.2676492193960146,-0.7527595123284738,0.09116285946640146,-0.21946221905564092,-0.6400044991513552
North Italy,0.4166178351026986,0.9327976736002708,-0.24912000716916885,-0.0007956408247829941,-0.3032815650174702,-0.03211056062679619,-0.09602346071770419,0.19283749703476294,-0.889399404695512,-0.16432080686408398,-0.23551770899421173,-0.4427507806515647
Tuscany,0.6692516085603246,0.8380271734852417,-0.24007230736910215,0.40888386193174403,-0.12272897557279049,-0.5930863501174684,-0.0913434774873634,0.08827585869725346,-0.9179262269111018,0.39006912167940144,-0.3871275920201238,-0.026562715330366707
Central Italy,1.7431904042406472,0.3451616444372268,-1.0740506039073168,0.15943481264957057,0.15048378205391935,-0.9424881047380951,0.44365284417362794,-0.9850331230850586,-0.2169669818277305,0.46467953006936386,-0.7946506005910151,0.746957333467247
South Italy,1.6615942075781331,0.03537848780931351,-0.6126449275448154,0.013810521089760545,0.15258620312066712,-0.0958669176898665,0.2790908694650264,-0.9920669679071511,-0.9795277569975099,0.9719677368293905,-0.2965704278707321,-1.2617951154528528
Sicily,1.720583052309423,-0.09503199357292301,-0.8314665228127479,-0.17418190181944868,0.3553059511561133,0.6560696528035661,0.02188733674744682,0.07196455505832043,-0.08025606991275687,0.4925097855549123,-0.513728968563857,0.3618881568315488
Sardinia,1.1277688886881165,-0.31843021516601727,0.8626644658117832,-0.638637072318453,-0.4072827921489766,-2.58776659971387,2.0970626199245426,0.04114296463352297,-1.6591654275904388,0.05333099204385327,0.8391066745547234,-0.564697116827952
Kosovo,0.7227526316566011,-0.794012342919095,1.5431960443424182,-0.305840606634839,0.2883201433319202,4.861906359387607,-0.9588779503134136,-2.1219965524476456,-1.3937130199162937,1.0399430294303116,1.0738694695420057,-0.1260022531810893
Latvia,-1.4179161421813715,-1.4123141867117779,-1.1039738566062838,1.2147402133134397,-0.021686033824378836,-0.1708338591368648,-0.6799028420220342,-0.10372262969143697,-0.21048306440782188,-0.7201837495232389,-0.0628842138824013,0.23979855924804455
Lithuania,-1.42989326595844,-1.6349774035297937,-1.0139944171019108,1.11863360028531,-0.047125904484485816,-0.19460332893618706,-0.08449847477715637,0.040291462380988186,-0.4644802289940376,-0.9412086519180447,-0.012767114761026465,0.3281618590933078
Macedonia,0.6624391086692016,-0.8678743385959093,0.771933269781575,-0.7634389422356074,-0.11787077030112945,0.5831205789368088,0.12072317809217985,-0.5105455538307003,-0.28641420109747867,-0.2347622642722743,-0.1112476255173637,0.049889669106106864
Malta,1.9589843131387161,-0.10953155489563483,-1.1490720894898587,0.11851880409056505,0.5438484542917223,-1.3774062997382714,1.1533566779400555,-1.0583303775583581,2.7666223935351653,-1.5923706490438578,1.0329474799330316,-0.09803102421150563
Moldova,-0.09162474669237593,-0.8316473219165836,0.2858886441689548,-0.8875289514258667,-0.5473657272857614,-0.7150945365224652,-0.5844385742090498,-1.3909724465126077,1.2932173718357924,-2.1133477266229157,2.2805600868127125,0.9004451514012357
Gagauzes,0.76181991574127,-0.18801523997065986,-0.43259587401731153,-0.9056024971777484,-0.7820929790361658,-1.9314770801979475,-0.04457305418890856,1.6526419610463654,-2.5461218443534253,0.5923091608879765,1.489172681900084,-1.4125999460734642
Montenegro,0.16862337429916832,-0.9271886294009548,1.761926001817962,-1.0603039058895947,0.07193875889753003,1.401065820008379,0.7472093913143185,-0.7200285878555485,-1.2390522249794043,0.1595729388673886,0.45362563879691925,-0.337380910820396
Netherlands,-0.6550760639328387,1.5906808277027844,-0.3446665206058402,-0.8180446661392984,-0.8184125446043349,-0.08107283953076715,0.5217626840439417,0.09449309474694269,-0.569297793887925,-1.3596430017310188,-0.6014566743084275,-4.6490833957951745
Norway,-1.5984511549751124,0.7398565669906412,-0.8948167933717088,-1.2920406966345785,-0.6611475273806339,0.2767709663460871,0.11645006724393656,-0.6725731330176306,1.0863718573400203,1.180173054050539,0.3878256290646342,0.09010766192407539
Poland,-1.1659802361776055,-1.1138591316724717,-0.5794707514647225,-0.4533750688951359,-0.6014832588945792,-0.8166259537748249,-3.245663377929754,-0.25473735876478776,0.6196057876112635,0.5463404710222172,0.10771310924492392,-0.22573549931611137
Portugal,0.7833579110621048,0.8498063744298074,-0.05384099719253363,0.3597591034704599,0.004430139466730412,-0.01112030539062482,-0.08404617350641672,-0.08534945276999037,-0.21507537815300704,-1.1811879417918998,0.9642363478669074,0.7079233325793147
Romania,0.2799760248349096,-0.7106439973671395,0.755287166213727,-1.024824023763998,-0.38738387057455903,-0.2969998005415979,0.14217292136853057,-0.775056045304872,-0.8050834345305395,-0.137439065351119,-1.2165232954599108,1.139045359748623
Russia,-0.9783085600353187,-1.7416459080290103,-0.6751667109557162,0.5529491793301953,0.09101804873984626,-0.5540407101266358,-1.4550752805203624,0.7207617390786542,0.5655669737876826,0.34842512295781053,-0.06362124471503104,0.3382298969849341
Bashkirs,-0.90291111193791,-0.4930715871470857,0.2395367976227709,1.8405844697101112,0.25142154887363627,-0.3365618333499122,-1.238259251606308,-0.4308348433424649,0.6057927031614819,0.2241356923730831,-0.803158895909221,-2.329301025570164
Chuvashs,-0.44092151898635573,-1.6366514934230825,-0.646465566753013,0.5853433111273593,0.17237642109165927,1.0110434901100624,-0.15426671159515654,-1.9246745385305493,0.10582192090036817,0.140007276066364,-0.8470573309007866,0.9730126854279445
Komis,-1.2830625832951572,-1.6901809693402343,-0.784166067765811,2.007941226549708,0.22177265018526757,0.4240995066473058,0.4531191042778682,-0.39931120259714,-1.2188985040659592,-0.9822507812045554,0.2731936844396277,0.3645881688889094
Maris,-1.3423534844118212,-1.926324235052176,-1.6071265560988464,2.1675337229834475,0.20052830716249498,-0.00423420174437906,0.8855341064347072,0.44932208461985257,-1.316177374151114,-1.1527016951845543,-0.015950170796232968,0.7283103844381584
Mordvins ,-0.6043517912464368,-0.7325651633104792,-0.8305695461272284,-0.33197382316874535,-0.47911334323297305,0.3588332752812941,-1.5376192035078882,-1.2391469894823604,-1.018952367797661,-0.0723921488061212,-2.504875148774466,1.1839261336811233
Tatars,0.4970058127250311,-0.6814440472277437,-1.7686591505000222,-0.019380959411530643,0.13974743600136144,-0.0522227405836685,-0.560469135225284,2.838399477071036,-0.9455582843383282,1.1165059937780872,0.1690495369224611,-1.1533058633793756
Udmurts,-1.317350965012596,-1.4538471292343167,-1.2544442913593328,2.6178862978758435,0.3843199915193313,0.42725860940147486,2.218046220798307,0.15086437629189942,-1.791791414178295,-1.944360463300013,-0.42090306690138757,-0.03385407720995472
Scotland,-0.8854035580342232,1.2596851972969272,0.5603361405039973,0.5267100739971955,-0.20694530467850836,0.07059870282673437,-0.4779853940328078,-0.04373052727883282,0.9850115350353649,-1.1188441617154739,-0.8225132542589805,0.12131990905747385
Serbia,-0.029762648770970197,-1.22770781230625,1.3425239850350896,-0.8924215776289971,0.017749233847723353,0.5310719250605263,0.7054887272805607,0.24474496233713594,0.22345952527800045,0.8610555220859771,0.16323961926317515,0.6139764963873262
Slovakia,-0.6229842877342622,-0.9944961520115833,0.08429567795799124,-0.4187685382736779,-0.474981812913202,-1.2011021461012328,-1.6737007724203181,-0.21578048275642,-0.011383454155175773,0.695485631368964,0.9557904598736713,-0.3708431063832993
Slovenia,-0.8095503061918208,-0.9356680524999728,0.43347646366526776,-0.5443868038786961,-0.5449973778641636,-0.7085448457812431,-1.356639064468752,0.5399603004128445,1.035861659627926,0.6867098611658397,0.03118822466983408,-0.9632078810216812
Spain,0.3221577408618892,0.6462538817862756,0.5382480708356613,1.2414243812090227,0.2806441601563339,0.07017617694457506,-0.14166037106507712,0.6964819935919299,1.4474979829569856,-0.2234652097236754,-0.20843173411827545,0.16495730193662364
Andalusia,0.6482103095973715,0.12573797405910095,0.5935208027479454,1.13808312271644,0.39593017165873756,0.159829630232736,-0.026210471990280718,0.7779293432369682,1.7404714407379736,0.025375405400113436,-0.057464178179720264,0.2695545617008964
Aragon,0.26114167250706916,0.281399642514618,0.7041422189744283,0.8781722384235184,0.2123211850902219,0.43092142906968417,0.1677651952928468,2.467903571891081,2.3243147967789364,-0.5058321145844638,-1.8962727638319448,0.09559954907663255
Asturias,0.8991990535525931,0.45977909579023074,0.14968977011180234,1.1227808367901444,0.28350293345233224,0.011103153442813669,-0.21314348340235534,0.9076458063550503,-0.10680997042846714,1.2911299772002112,1.470892109525561,0.5357960829788638
Basque country,-0.37329173429362117,0.8179329508092373,1.5381647774202476,2.0102034965087845,0.5604542377446652,-0.263120954177045,-0.13660329876901747,-0.3290691392519533,1.2357431951875657,0.6833731956430079,-0.3350371107582364,-0.7819983365480593
Cantabria,0.6937137975111162,0.71406745731059,-0.09172793290209,0.6637844489299978,-0.18925931841689245,-1.128570086087682,-0.5119748646951543,0.7662409927030142,-1.30568897493906,0.3183803774682454,2.3558429961300478,0.2730161869418388
Castile & Leon,0.4700450316608874,0.4899887153650879,0.767892624707258,1.2033288989032456,0.25157764522201503,0.6694001180461222,-0.6068405588511198,0.5108113158559646,-0.09996882439916786,0.5905911257537602,1.1115330949307778,0.4164177883973859
Castile-La-Mancha,0.8766450338577705,0.7507409423836011,-0.09826980039560818,1.322798209691315,0.34421638533963606,-1.2961799937862988,0.28134029052016174,-0.5902993193056422,0.6938145156306365,0.6499595192783613,0.8664021627691425,0.8122118656677703
Catalonia,0.20878369716489814,0.7692225546394178,0.70450362858927,1.077657460912164,0.15929945225622047,-0.10096267001044514,-0.10179081526475374,-0.3557055798616339,0.2241953045783472,0.10442362092547446,-0.15139558811255274,-0.39989935998599563
Extremadura,0.9006515559203593,0.32972214935253075,0.128060511037594,0.5174878213233872,0.14511178837804986,1.566721728564363,-0.250509961469488,2.832109693794192,0.452899089409286,0.298743028508643,-0.07322292425964892,-0.2668470689090013
Galicia,0.15976811555001919,0.6093288659268604,1.2781991481983157,0.8166980378083655,0.11319417767746827,1.4475313024188068,-0.3493843468179332,-0.7089580759041656,-0.5689060200417371,-0.050928938117677174,1.8732244871961454,0.5880117309516862
Valencia,0.18399105838070298,0.4186423748604794,0.9073886048489994,0.9817190285953367,0.2666366131813536,0.7420028245965345,-0.1034782198294161,-0.4049803453652581,1.4538422994651854,-0.5203587785408224,1.0341875632048227,0.2641376708404308
Sweden,-1.5126797997082222,0.5781562336673322,-1.0006397240056466,-1.4208752864995966,-0.17090836917589136,0.8572648012128018,1.4755205339280988,-0.7536309256496694,1.038222908174445,2.157366251801743,0.36168984096791906,-1.9045595025522088
Gotland,-1.7742541125140985,1.0821339035767044,-2.006300396144529,-2.5035715544950667,-0.2915751249404459,1.306900091475093,2.321918747211235,0.668930170552014,2.082624452509503,1.522874739800129,1.1958563450848485,0.8703490834601628
Switzerland,-0.5171759883278582,1.8582332924934724,-0.29791863333348356,-1.2093537611261886,-0.8604661597250376,-0.336202914517888,0.3108837794147425,-0.10522773577902281,-2.45495260604519,-2.0083778365957388,-0.29679238352513887,0.2550653092736842
Turkey-Anatolia,2.1453677440049908,-0.3530530928426158,-1.627052318593006,0.031301730097966114,0.7311023878279155,-2.0248541983294293,1.0822828823285946,-3.050932969549549,0.6220306303618455,-0.2281778404144734,1.2301462008680313,-1.9915047038091376
Ukraine,-0.49713627710060315,-1.466347767010595,-0.25451696206723984,-0.06386450885880075,-0.11491237015429127,-0.9073773365076457,-1.9835831055187279,-0.2164548311990877,0.6148618716914548,0.5954835562935955,-0.24901223944174003,-1.7936051663167352
Wales,-0.6371348739375466,1.3732159720356663,0.5597294911773687,0.6901960277678272,-0.15807189189808624,0.262048597074923,0.24080327819302888,0.47237032279271346,0.6733853364335589,0.09952981106473008,0.22470769393246678,-0.43179202803914263
